IncidntNum,categories,description,days,date,time,address,longitude,latitude,periods
170004021,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,01/02/2017 12:00:00 AM,14:09:00,2900 Block of 18TH ST,-122.411574230927,37.7616166397327,afternoon
170004037,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,01/02/2017 12:00:00 AM,14:28:00,WATSON PL / OCEAN AV,-122.437019843133,37.7237242613667,afternoon
170004043,VEHICLE THEFT,STOLEN MOTORCYCLE,Sunday,01/01/2017 12:00:00 AM,20:00:00,900 Block of LARKIN ST,-122.418065082006,37.7863419196668,evening
170004093,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Monday,01/02/2017 12:00:00 AM,10:00:00,2200 Block of BRYANT ST,-122.409532814178,37.7580083413442,morning
170004112,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,01/01/2017 12:00:00 AM,02:15:00,0 Block of THE EMBARCADERONORTH ST,-122.38791460114,37.7833631726076,early_morning
170004134,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,01/02/2017 12:00:00 AM,15:00:00,100 Block of 6TH ST,-122.407877117352,37.7803875013555,afternoon
170004162,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/02/2017 12:00:00 AM,13:50:00,200 Block of EDDY ST,-122.411778295992,37.7839805592634,afternoon
170004178,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Sunday,01/01/2017 12:00:00 AM,17:00:00,1000 Block of GOLDEN GATE AV,-122.428629291515,37.779931744212,afternoon
170004184,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/02/2017 12:00:00 AM,14:50:00,1200 Block of BUSH ST,-122.417841550946,37.7889536872317,afternoon
170004190,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,01/02/2017 12:00:00 AM,05:00:00,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371,early_morning
170004190,BRIBERY,"DISSUADING WITNESS, VICTIM",Monday,01/02/2017 12:00:00 AM,05:00:00,0 Block of OSCEOLA LN,-122.383085144615,37.7317523387371,early_morning
170004203,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/02/2017 12:00:00 AM,14:00:00,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,afternoon
170004219,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,01/02/2017 12:00:00 AM,15:12:00,17TH ST / MISSION ST,-122.419515708406,37.7634292328496,afternoon
170004225,ASSAULT,BATTERY,Monday,01/02/2017 12:00:00 AM,13:00:00,1500 Block of FILLMORE ST,-122.432880595215,37.7838255788976,afternoon
170004225,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Monday,01/02/2017 12:00:00 AM,13:00:00,1500 Block of FILLMORE ST,-122.432880595215,37.7838255788976,afternoon
170004253,ROBBERY,"ROBBERY, ARMED WITH A GUN",Monday,01/02/2017 12:00:00 AM,14:53:00,GILLETTE AV / LATHROP AV,-122.396841667667,37.7100473194268,afternoon
170004253,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/02/2017 12:00:00 AM,14:53:00,GILLETTE AV / LATHROP AV,-122.396841667667,37.7100473194268,afternoon
170004275,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,01/02/2017 12:00:00 AM,15:52:00,WAYNE PL / PACIFIC AV,-122.410893324027,37.7963948897224,afternoon
170004275,WARRANTS,ENROUTE TO ADULT AUTHORITY,Monday,01/02/2017 12:00:00 AM,15:52:00,WAYNE PL / PACIFIC AV,-122.410893324027,37.7963948897224,afternoon
170004297,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,01/02/2017 12:00:00 AM,15:25:00,0 Block of WESTPORTAL AV,-122.466294804656,37.740214312179,afternoon
170004300,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/02/2017 12:00:00 AM,14:00:00,21ST AV / TARAVAL ST,-122.477834892704,37.7429561176381,afternoon
170004344,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,01/02/2017 12:00:00 AM,15:26:00,HARBOR RD / NORTHRIDGE RD,-122.377002079936,37.731010976896,afternoon
170004344,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,01/02/2017 12:00:00 AM,15:26:00,HARBOR RD / NORTHRIDGE RD,-122.377002079936,37.731010976896,afternoon
170004344,OTHER OFFENSES,"TRAFFIC COLLISION, HIT & RUN, PROPERTY DAMAGE",Monday,01/02/2017 12:00:00 AM,15:26:00,HARBOR RD / NORTHRIDGE RD,-122.377002079936,37.731010976896,afternoon
170004350,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/01/2017 12:00:00 AM,15:00:00,OCEAN AV / OTSEGO AV,-122.441049163425,37.7233420393287,afternoon
170004366,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Monday,01/02/2017 12:00:00 AM,15:45:00,34TH AV / FULTON ST,-122.493831414336,37.7721285526305,afternoon
170004366,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Monday,01/02/2017 12:00:00 AM,15:45:00,34TH AV / FULTON ST,-122.493831414336,37.7721285526305,afternoon
170004366,ASSAULT,THREATS AGAINST LIFE,Monday,01/02/2017 12:00:00 AM,15:45:00,34TH AV / FULTON ST,-122.493831414336,37.7721285526305,afternoon
170004372,TRESPASS,TRESPASSING,Monday,01/02/2017 12:00:00 AM,16:13:00,1300 Block of MARKET ST,-122.416991089644,37.777074192256,afternoon
170004372,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/02/2017 12:00:00 AM,16:13:00,1300 Block of MARKET ST,-122.416991089644,37.777074192256,afternoon
170004407,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/02/2017 12:00:00 AM,16:16:00,MISSION ST / 24TH ST,-122.418448186101,37.7522391652625,afternoon
170004413,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,01/02/2017 12:00:00 AM,13:20:00,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,afternoon
170004441,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Monday,01/02/2017 12:00:00 AM,16:50:00,1400 Block of CUSTER AV,-122.388340778785,37.7447442743106,afternoon
170004463,NON-CRIMINAL,AIDED CASE,Monday,01/02/2017 12:00:00 AM,16:30:00,400 Block of EDDY ST,-122.415088721046,37.7836719564372,afternoon
170004479,MISSING PERSON,MISSING JUVENILE,Monday,01/02/2017 12:00:00 AM,16:20:00,600 Block of GROVE ST,-122.427281455764,37.7772269102002,afternoon
170004479,MISSING PERSON,FOUND PERSON,Monday,01/02/2017 12:00:00 AM,16:20:00,600 Block of GROVE ST,-122.427281455764,37.7772269102002,afternoon
170004491,WARRANTS,PROBATION SEARCH,Monday,01/02/2017 12:00:00 AM,16:59:00,1500 Block of SUNNYDALE AV,-122.417144802399,37.7121502932531,afternoon
170004526,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,01/02/2017 12:00:00 AM,16:30:00,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,afternoon
170004526,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,01/02/2017 12:00:00 AM,16:30:00,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,afternoon
170004526,OTHER OFFENSES,CONSPIRACY,Monday,01/02/2017 12:00:00 AM,16:30:00,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,afternoon
170004526,NON-CRIMINAL,SEARCH WARRANT SERVICE,Monday,01/02/2017 12:00:00 AM,16:30:00,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336,afternoon
170004532,MISSING PERSON,MISSING ADULT,Sunday,01/01/2017 12:00:00 AM,13:00:00,400 Block of STANYAN ST,-122.454403066889,37.7738178294781,afternoon
170004554,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,01/02/2017 12:00:00 AM,16:35:00,100 Block of POWELL ST,-122.40801449292,37.7859507767613,afternoon
170004576,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Monday,01/02/2017 12:00:00 AM,13:58:00,GREAT HY / SLOAT BL,-122.506714460434,37.735465762973,afternoon
170004576,OTHER OFFENSES,RESISTING ARREST,Monday,01/02/2017 12:00:00 AM,13:58:00,GREAT HY / SLOAT BL,-122.506714460434,37.735465762973,afternoon
170004576,TRESPASS,LODGING WITHOUT PERMISSION,Monday,01/02/2017 12:00:00 AM,13:58:00,GREAT HY / SLOAT BL,-122.506714460434,37.735465762973,afternoon
170004601,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Monday,01/02/2017 12:00:00 AM,16:12:00,2000 Block of OAK ST,-122.453078855673,37.7710611356079,afternoon
170004601,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,01/02/2017 12:00:00 AM,16:12:00,2000 Block of OAK ST,-122.453078855673,37.7710611356079,afternoon
170004617,MISSING PERSON,MISSING JUVENILE,Sunday,01/01/2017 12:00:00 AM,17:00:00,2200 Block of MISSION ST,-122.419350173229,37.7610160912056,afternoon
170004623,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/02/2017 12:00:00 AM,16:36:00,1300 Block of HUDSON AV,-122.383887909009,37.7371479684081,afternoon
170004623,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/02/2017 12:00:00 AM,16:36:00,1300 Block of HUDSON AV,-122.383887909009,37.7371479684081,afternoon
170004673,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Monday,01/02/2017 12:00:00 AM,17:29:00,3200 Block of 20TH AV,-122.475647460786,37.7285280627465,afternoon
170004689,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Monday,01/02/2017 12:00:00 AM,17:55:00,6TH ST / JESSIE ST,-122.409247675547,37.7813987340892,afternoon
170004689,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Monday,01/02/2017 12:00:00 AM,17:55:00,6TH ST / JESSIE ST,-122.409247675547,37.7813987340892,afternoon
170004695,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,01/02/2017 12:00:00 AM,18:04:00,FOLSOM ST / 18TH ST,-122.415000536786,37.7620990020681,evening
170004708,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,01/02/2017 12:00:00 AM,17:35:00,2000 Block of FILLMORE ST,-122.433676892244,37.7884461157258,afternoon
170004714,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, ARMED WITH A DANGEROUS WEAPON",Sunday,01/01/2017 12:00:00 AM,02:00:00,100 Block of PRAGUE ST,-122.426678211606,37.7197318823585,early_morning
170004714,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Sunday,01/01/2017 12:00:00 AM,02:00:00,100 Block of PRAGUE ST,-122.426678211606,37.7197318823585,early_morning
170004714,"SEX OFFENSES, FORCIBLE","SEXUAL ASSAULT, ADMINISTERING DRUG TO COMMIT",Sunday,01/01/2017 12:00:00 AM,02:00:00,100 Block of PRAGUE ST,-122.426678211606,37.7197318823585,early_morning
170004720,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,01/02/2017 12:00:00 AM,17:47:00,1500 Block of KIRKWOOD AV,-122.388879303147,37.7374861949477,afternoon
170004720,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Monday,01/02/2017 12:00:00 AM,17:47:00,1500 Block of KIRKWOOD AV,-122.388879303147,37.7374861949477,afternoon
170004720,ASSAULT,THREATS AGAINST LIFE,Monday,01/02/2017 12:00:00 AM,17:47:00,1500 Block of KIRKWOOD AV,-122.388879303147,37.7374861949477,afternoon
